src,ein,legal_name,address,postcode,borough,latitude,longitude
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11706,,,
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd,11377,QUEENS   ,40.741828,-73.907281
,237442256,"New York Junior Tennis League, Inc.",58-12 Queens Blvd Suite 1,11377,QUEENS   ,40.741828,-73.907281
,521053406,"Open Space Institute, Inc.",540 East 20th Street,10009,MANHATTAN,40.733233,-73.97598
,521053406,"Open Space Institute, Inc.",Suite 201,10018-7799,,,
,521053406,"Open Space Institute, Inc.",1350 Broadway Suite 201,10018,MANHATTAN,40.751306,-73.987656
,521053406,"Open Space Institute, Inc.",1350 Broadway Suite 201,10018,MANHATTAN,40.751306,-73.987656
,521053406,"Open Space Institute, Inc.",Suite 201,10018-7799,,,
,690210637,Middle School 114M - East Side Middle School,331 East 91st Street,,,,
,690210637,Community Education Council - District 29,218-01 116th Avenue,11411,QUEENS   ,40.697309,-73.740948
,690210637,Department of Education,65 Court Street,11201,BROOKLYN ,40.692012,-73.991227
,690210637,Department of Education - Brooklyn Transition Center,510 Clermont Avenue,11238,BROOKLYN ,40.682533,-73.968769
,690210637,District 18 Community Education Council,1106 East 95th Street,11236,BROOKLYN ,40.643584,-73.903479
,690210637,Public School 151M - Yorkville Community School,421 East 88th Street,10128,MANHATTAN,40.777911,-73.947757
,690210637,Public School 151M - Yorkville Community School,421 East 88th Street,10128,MANHATTAN,40.777911,-73.947757
,690210637,Public School 198M - The Isador E. Ida Straus School,1700 Third Avenue,10128,MANHATTAN,40.784826,-73.949611
,690210637,Public School 314M - Muscota New School,4862 Broadway,10034,MANHATTAN,40.866706,-73.923948
,690210637,Public School 86K - Irvington,220 Irving Ave,11237,BROOKLYN ,40.700774,-73.91748
,01-0837208,Nostrand Residents Association,"2356 Bragg Street, Apt. 4-A",11235,BROOKLYN ,40.594963,-73.935064
,01-0837208,Nostrand Residents Association,"2343 Batchelder Street, 1F",11235,BROOKLYN ,40.595374,-73.938012
,02-0694269,"Connect, Inc.",P.O. Box 20217 Greeley Square Station,10001,MANHATTAN,40.74865,-73.988317
,02-0694269,"Connect, Inc.",P.O. Box 20217 Greeley Square Station,10001,MANHATTAN,40.74865,-73.988317
,02-0694269,"Connect, Inc. ",P.O. Box 20217 Greeley Square Station,10001,MANHATTAN,40.74865,-73.988317
,02-0694269,"Connect, Inc.","P.O. Box 20217, Greeley Square Station",10001,MANHATTAN,40.74865,-73.988317
,02-0720786,"Striking Viking Story Pirates, Inc.",250 West 40th Street,10018,MANHATTAN,40.75535,-73.989334
,02-0720786,"Striking Viking Story Pirates, Inc.",56 Beaver Street #205,10004,MANHATTAN,40.705115,-74.010286
,02-0720786,"Striking Viking Story Pirates, Inc.",56 Beaver Street #205,10004,MANHATTAN,40.705115,-74.010286
,02-0720786,"Striking Viking Story Pirates, Inc.",56 Beaver Street #205,10004,MANHATTAN,40.705115,-74.010286
,02-0720786,"Striking Viking Story Pirates, Inc.",56 Beaver Street #205,10004,MANHATTAN,40.705115,-74.010286
,02-0720786,"Striking Viking Story Pirates, Inc.",56 Beaver Street #205,10004,MANHATTAN,40.705115,-74.010286
,02-0720786,"Striking Viking Story Pirates, Inc.",250 West 40th Street,10018,MANHATTAN,40.75535,-73.989334
,02-0720786,"Striking Viking Story Pirates, Inc.",250 West 40th Street,10018,MANHATTAN,40.75535,-73.989334
,02-0720786,"Striking Viking Story Pirates, Inc.",250 West 40th Street,10018,MANHATTAN,40.75535,-73.989334
,02-0720786,"Striking Viking Story Pirates, Inc.",250 West 40th Street,10018,MANHATTAN,40.75535,-73.989334
,02-0720786,"Striking Viking Story Pirates, Inc.",251 West 40th Street,10018,MANHATTAN,40.755366,-73.989323
,02-0720786,"Striking Viking Story Pirates, Inc.",252 West 40th Street,10018,MANHATTAN,40.755369,-73.989374
,02-0720786,"Striking Viking Story Pirates, Inc.",253 West 40th Street,10018,MANHATTAN,40.755383,-73.989363
,02-0720786,"Striking Viking Story Pirates, Inc.",254 West 40th Street,10018,MANHATTAN,40.755385,-73.989413
,020632575-,"Northeastern Conference of Seventh Day Adventists, Inc.",115-50 Merrick Boulevard,11434,QUEENS   ,40.688961,-73.777172
,020632575-,"Northeastern Conference of Seventh Day Adventists Community Affairs, Inc.",115-50 Merrick Blvd,11436,QUEENS   ,40.688961,-73.777172
,020694269-,"CONNECT, Inc.",,,,,
,020694269-,"Connect, Inc.","P.O. Box 20217, Greeley Square Station",10001,MANHATTAN,40.74865,-73.988317
,020694269-,CONNECT,,,,,
,020694269-,"Connect, Inc.",PO Box 20217 Greeley Square Station,10001,MANHATTAN,40.74865,-73.988317
,020694269-,"Connect, Inc.",PO Box 20217 Greeley Square Station,10001,MANHATTAN,40.74865,-73.988317
,020694269-,"Connect, Inc.",PO Box 20217 Greeley Square Station,10001,MANHATTAN,40.74865,-73.988317
,020694269-,"Connect, Inc.","P.O. Box 20217, Greeley Square Station",10001,MANHATTAN,40.74865,-73.988317
,020720786-,"Striking Viking Story Pirates, Inc.",co The Drama Bookshop,10018,,,
,020720786-,"Striking Viking Story Pirates, Inc.",co The Drama Bookshop,10018,,,
,020720786-,"Striking Viking Story Pirates, Inc.",250 West 40th Street,10018,MANHATTAN,40.75535,-73.989334
,020720786-,"Striking Viking Story Pirates, Inc.",250 West 40th Street,10018,MANHATTAN,40.75535,-73.989334
,020720786-,"Striking Viking Story Pirates, Inc.",251 West 40th Street,10018,MANHATTAN,40.755366,-73.989323
,030553092-,Man Up Inc.,821b Van Siclen Avenue,11207,BROOKLYN ,40.659778,-73.88511
,030553092-,Man Up Inc.,821b Van Siclen Avenue,11207,BROOKLYN ,40.659778,-73.88511
,030553092-,"Man Up!, Inc.",821b Van Siclen Avenue,11207-7804,,,
,030553092-,"Man Up!, Inc.",821b Van Siclen Avenue,11207-7804,,,
,04-3784543," 71st Precinct Community Council, Inc.",421 Empire Boulevard,11225,BROOKLYN ,40.664113,-73.947763
,04-3784543," 71st Precinct Community Council, Inc.",421 Empire Boulevard,11225,BROOKLYN ,40.664113,-73.947763
,04-3784543," 71st Precinct Community Council, Inc.",400 Empire Boulevard,11225,BROOKLYN ,40.664007,-73.94922
,04-3784543," 71st Precinct Community Council, Inc.",400 Empire Boulevard,11225,BROOKLYN ,40.664007,-73.94922
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",805 East 138th Street,10454,BRONX    ,40.803732,-73.910186
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,043252955-,"Per Scholas, Inc.",804 East 138th Street,10454,BRONX    ,40.803798,-73.910377
,06-1252230,"Vietnam Veterans of America, Chapter 421",2750 Amboy Road,10306,STATEN IS,40.569992,-74.123345
,06-1252230,"Vietnam Veterans of America, Chapter 421",PO Box 100097,10310,,,
,06-1517218,Young Women's Leadership Network,"150 East 52 Street, 21 Floor",10022,MANHATTAN,40.757534,-73.970965
,06-1517218,Young Women's Leadership Network,"322 Eighth Avenue, 14th Floor",10001,MANHATTAN,40.747294,-73.997023
,11-1723800,Maggie's Little Theater at St. Margaret Parish,66-05 79th Place,11379,QUEENS   ,40.715426,-73.87306
,11-1723800,St. Margaret's Senior Program,66-05 79th Street,11379,QUEENS   ,40.71551,-73.874358
,11-1723800,St. Margaret's Sports Association,66-05 79th Place,11379,QUEENS   ,40.715426,-73.87306
,11-1723800,Youth Group of St. Margaret and Our Lady of Hope,3902 Richmond Avenue,10312,STATEN IS,40.542886,-74.163845
,11-1733454,"Child Center of New York, Inc.",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc.",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11373,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11373,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11377,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11373,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11373,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11373,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11373,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11373,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11373,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11373,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of New York, Inc., The",,,,,
,11-1733454,"Child Center of New York, Inc., The",60-02 Queens Boulevard,11357,QUEENS   ,40.741499,-73.904485
,11-1733454,"Child Center of NY, Inc., The",,,,,
,11-1733454,"Child Center of NY, Inc., The",,,,,
,11-1773636,"Bronx Dance Theater, Inc.",585 East 187th Street,,,,
,11-1773636,"Bronx Dance Theater, Inc.",585 East 187th Street,,,,
,11-1773636,"Bronx Dance Theater, Inc.",585 East 187th Street,,,,
,11-1773636,"Bronx Dance Theater, Inc.",585 East 187th Street,,,,
,11-1773636,"Bronx Dance Theater, Inc.",585 East 187th Street,,,,
,11-1773636,"Brooklyn Philharmonic Symphony Orchestra, Inc.","55 Washington Street, Suite 656",11201,BROOKLYN ,40.70273,-73.989602
,11-1773636,"Brooklyn Philharmonic Symphony Orchestra, Inc.","55 Washington Street, Suite 656",11201,BROOKLYN ,40.70273,-73.989602
,11-1773636,"Brooklyn Philharmonic Symphony Orchestra, Inc.","55 Washington Street, Suite 656",11201,BROOKLYN ,40.70273,-73.989602
,11-1773636,"Brooklyn Philharmonic Symphony Orchestra, Inc.","55 Washington Street, Suite 656",11201,BROOKLYN ,40.70273,-73.989602
,11-1773636,"Brooklyn Philharmonic Symphony Orchestra, Inc.","55 Washington Street, Suite 656",11201,BROOKLYN ,40.70273,-73.989602
,11-1773636,"Brooklyn Philharmonic Symphony Orchestra, Inc.","55 Washington Street, Suite 656",11201,BROOKLYN ,40.70273,-73.989602
,11-1773636,"Brooklyn Philharmonic Symphony Orchestra, Inc.","55 Washington Street, Suite 656",11201,BROOKLYN ,40.70273,-73.989602
,11-1839567,Lutheran Medical Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Medical Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Medical Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Medical Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Medical Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Family Health Center's Family Support Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Family Health Center's Family Support Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Medical Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Medical Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Medical Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Medical Center,150 55th Street,11220,BROOKLYN ,40.646941,-74.02093
,11-1839567,Lutheran Medical Center,,,,,
,11-1839567,Lutheran Family Health Center's Family Support Center,6025 Sixth Ave,11220,BROOKLYN ,40.637961,-74.014149
,11-1966067,"South Queens Boys and Girls Club, Inc.",,,,,
,11-1966067,"South Queens Boys and Girls Club, Inc.",110-04 Atlantic Avenue,11419,QUEENS   ,40.691903,-73.835613
,11-1966067,"South Queens Boys and Girls Club, Inc.",110-04 Atlantic Avenue,11419,QUEENS   ,40.691903,-73.835613
,11-1966067,"South Queens Boys and Girls Club, Inc.",110-04 Altantic Avenue,11581,,,
,11-1966067,"South Queens Boys and Girls Club, Inc.",110-04 Atlantic Avenue,11419,QUEENS   ,40.691903,-73.835613
,11-1966067,"South Queens Boys and Girls Club, Inc.",110-04 Atlantic Avenue,11419,QUEENS   ,40.691903,-73.835613
,11-1966067,"South Queens Boys and Girls Club, Inc.",110-04 Atlantic Avenue,11419,QUEENS   ,40.691903,-73.835613
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joramelon Street,11201,,,
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",1215 Avenue O,11230,BROOKLYN ,40.612687,-73.961624
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.","191 Joralemon Street, 14th Floor",11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joramelon Street,11201,,,
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joramelon Street,11201,,,
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",3643 Nostrand Avenue,11235,BROOKLYN ,40.594966,-73.940825
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.",191 Joralemon Street,11201,BROOKLYN ,40.692671,-73.991785
,11-2047151,"Catholic Charities Neighborhood Services, Inc.","3677 Nostrand Avenue, Apt. 3A",11229,BROOKLYN ,40.594203,-73.940674
