src,timeland,conditions,dewpoint,humidity,temperature,visibility,windspeed
weather.msn.com,denver--Thu Feb 4 11:10:00 2010,Short term forecastCloudy,30,93,32,7,6
weather.cnn.com,denver--Thu Feb 4 11:10:00 2010,Cloudy ,,85,34,,0
www.accuweather.com,indianapolis--Wed Feb 3 09:05:00 2010,Rain/Snow ,27,80,32,7,8
weather.msn.com,indianapolis--Wed Feb 3 09:05:00 2010,Short term forecastRain,27,80,32,7,8
weather.cnn.com,indianapolis--Wed Feb 3 09:05:00 2010,Cloudy ,,81,32,,7
www.climaton.com,indianapolis--Wed Feb 3 09:05:00 2010,mostly cloudy,27 -3,80,32 0,7,8
www.weatherforyou.com,austin--Sun Jan 31 12:20:00 2010, Overcast,27,89, 29 -1 ,,6
weather.herald.com,austin--Sun Jan 31 12:20:00 2010, Overcast,27,85,31,7,
www2.foxnews.com,austin--Sun Jan 31 12:20:00 2010,Cloudy ,29,88,32,8,8
www.accuweather.com,fortworth--Mon Feb 1 20:00:00 2010,Cloudy ,34,88,37,6,9
weather.msn.com,fortworth--Mon Feb 1 20:00:00 2010,Fog,34,87,37,6,9
www.climaton.com,fortworth--Mon Feb 1 20:00:00 2010,mostly cloudy,34 1,87,37 3,6,9
www2.foxnews.com,fortworth--Mon Feb 1 20:00:00 2010,Cloudy ,34,89,37,6,9
www.weatherforyou.com,portland--Thu Feb 4 00:10:00 2010, Mostly Cloudy,42,79, 48 9 ,,2
weather.herald.com,portland--Thu Feb 4 00:10:00 2010, Mostly Cloudy,42,86,46,10,15
www2.foxnews.com,portland--Thu Feb 4 00:10:00 2010,Showers ,42,86,46,9,13
igoogle.wunderground.com,oklahomacity--Tue Feb 2 00:25:00 2010,Overcast,25,69,34.5,2,Calm
www.weatherforyou.com,oklahomacity--Tue Feb 2 00:25:00 2010, Mist,31,83, 36 2 ,,
weather.herald.com,oklahomacity--Tue Feb 2 00:25:00 2010, Overcast,30,93,32,2,6
www2.foxnews.com,oklahomacity--Tue Feb 2 00:25:00 2010,Foggy ,29,88,32,1.5,5
weather.msn.com,chicago--Sat Jan 30 04:00:00 2010,Snow,12,73,19,2,5
weather.cnn.com,chicago--Sat Jan 30 04:00:00 2010,Flurries ,,70,17,,6
www.accuweather.com,baltimore--Mon Feb 1 05:25:00 2010,Clear ,8,67,17,10,3
www.nytimes.com,baltimore--Mon Feb 1 05:25:00 2010,Clear,,67,17 -8 ,10,3
weather.msn.com,baltimore--Thu Feb 4 03:55:00 2010,Winter storm watchMostly Sunny,27,69,36,10,9
weather.cnn.com,baltimore--Thu Feb 4 03:55:00 2010, Partly Cloudy ,,69,35,,9
www.weatherforyou.com,baltimore--Thu Feb 4 03:55:00 2010, Partly Cloudy,27,70, 36 2 ,10,9
www.climaton.com,baltimore--Thu Feb 4 03:55:00 2010,normal,27 -3,65,37 3,,
www2.foxnews.com,baltimore--Thu Feb 4 03:55:00 2010, ,26,60,39,999,*
www.accuweather.com,chicago--Fri Jan 29 15:05:00 2010,Some Clouds ,-7,57,5,10,3
weather.msn.com,chicago--Fri Jan 29 15:05:00 2010,Mostly Cloudy,-6,61,5,10,5
weather.cnn.com,chicago--Fri Jan 29 15:05:00 2010, Intermittent Clouds ,,57,5,,3
www.climaton.com,chicago--Fri Jan 29 15:05:00 2010,mostly cloudy,-6 -21,60,15-May,10,5
www.accuweather.com,seattle--Tue Feb 2 14:25:00 2010,Mostly Cloudy ,39,92,41,10,3
weather.msn.com,seattle--Tue Feb 2 14:25:00 2010,Mostly Cloudy,39,87,43,10,6
www.nytimes.com,seattle--Tue Feb 2 14:25:00 2010,Cloudy,,87,45 7 ,10,9
igoogle.wunderground.com,phoenix--Thu Jan 28 15:35:00 2010,Overcast,49,87,53.2,6,Calm
www.weatherforyou.com,phoenix--Thu Jan 28 15:35:00 2010, Clear,47,86, 51 10 ,,
weather.herald.com,phoenix--Thu Jan 28 15:35:00 2010, Overcast,50,93,52,6,7
www.accuweather.com,sanjose--Wed Feb 3 12:05:00 2010,Mostly Cloudy ,44,100,44,7,5
weather.msn.com,sanjose--Wed Feb 3 12:05:00 2010,Mostly Cloudy,45,100,45,7,5
www.climaton.com,sanjose--Wed Feb 3 12:05:00 2010,mostly cloudy,45 7,100,45 7,7,5
www.nytimes.com,sanjose--Wed Feb 3 12:05:00 2010,,,91,44 7 ,7,2
igoogle.wunderground.com,houston--Tue Feb 2 19:00:00 2010,Light Rain,49,82,54.3,6,5
www.weatherforyou.com,houston--Tue Feb 2 19:00:00 2010, Light Rain,47,87, 51 11 ,,4
www2.foxnews.com,houston--Tue Feb 2 19:00:00 2010,Cloudy ,45,82,50,6,9
www.accuweather.com,houston--Sun Jan 31 11:45:00 2010,Cloudy ,28,78,34,10,12
www.nytimes.com,houston--Sun Jan 31 11:45:00 2010,Cloudy,,75,35 2 ,9,9
www.accuweather.com,philadelphia--Mon Feb 1 15:35:00 2010,Mostly Sunny ,9,44,28,10,8
weather.msn.com,philadelphia--Mon Feb 1 15:35:00 2010,Mostly Sunny,9,43,28,10,8
weather.cnn.com,philadelphia--Mon Feb 1 15:35:00 2010, Sunny ,,50,28,,9
www.nytimes.com,philadelphia--Mon Feb 1 15:35:00 2010,Sunny,,50,28 -2 ,10,9
www.climaton.com,philadelphia--Mon Feb 1 15:35:00 2010,clear sky,12-Oct,54,25 -4,10,7
igoogle.wunderground.com,baltimore--Wed Feb 3 16:25:00 2010,Overcast,32,88,35,5,2
weather.herald.com,baltimore--Wed Feb 3 16:25:00 2010, Overcast,28,87,32,5,6
weather.msn.com,houston--Thu Feb 4 01:40:00 2010,Coastal Flood WarningCloudy,46,87,50,8,14
weather.cnn.com,houston--Thu Feb 4 01:40:00 2010,Showers ,,82,51,,14
www.accuweather.com,memphis--Sat Jan 30 08:35:00 2010,Lgt.Snow/Fog ,25,86,28,6,14
www.climaton.com,memphis--Sat Jan 30 08:35:00 2010,mostly cloudy,25 -4,86,28 -2,6,13
www.nytimes.com,memphis--Sat Jan 30 08:35:00 2010,Light Snow/Fog,,86,28 -2 ,6,14
www.accuweather.com,detroit--Mon Feb 1 21:30:00 2010,Cloudy ,12,53,27,10,10
weather.cnn.com,detroit--Mon Feb 1 21:30:00 2010, Partly Sunny ,,53,27,,8
www2.foxnews.com,detroit--Mon Feb 1 21:30:00 2010,Partly Cloudy ,12,46,27,10,8
www.accuweather.com,washington--Tue Feb 2 15:55:00 2010,Cloudy ,24,78,30,10,6
weather.msn.com,washington--Tue Feb 2 15:55:00 2010,Winter Weather AdvisoryCloudy,25,80,30,10,6
www.climaton.com,washington--Tue Feb 2 15:55:00 2010,mostly cloudy,25 -4,80,30 -1,10,6
www.accuweather.com,charlotte--Mon Feb 1 00:15:00 2010,Mostly Clear ,19,51,35,10,5
www.climaton.com,charlotte--Mon Feb 1 00:15:00 2010,clear sky,16 -9,38,39 4,10,5
www.nytimes.com,charlotte--Mon Feb 1 00:15:00 2010,Mostly Sunny,,48,38 3 ,10,3
weather.msn.com,phoenix--Mon Feb 1 05:20:00 2010,Partly Cloudy,46,67,57,10,3
weather.cnn.com,phoenix--Mon Feb 1 05:20:00 2010, Partly Cloudy ,,61,60,,5
www.weatherforyou.com,phoenix--Mon Feb 1 05:20:00 2010, Clear,41,62, 53 12 ,,
www.climaton.com,phoenix--Mon Feb 1 05:20:00 2010,clear sky,46 8,59,61 16,10,5
www2.foxnews.com,phoenix--Mon Feb 1 05:20:00 2010,Partly Cloudy,47,62,60,10,5
www.accuweather.com,phoenix--Sun Jan 31 14:35:00 2010,Mostly Clear ,41,76,48,10,0
weather.msn.com,phoenix--Sun Jan 31 14:35:00 2010,Partly Cloudy,41,76,48,10,0
weather.cnn.com,phoenix--Sun Jan 31 14:35:00 2010, Mostly Clear ,,76,48,,0
www.climaton.com,phoenix--Sun Jan 31 14:35:00 2010,clear sky,43 6,76,50 10,10,0
www.accuweather.com,memphis--Mon Feb 1 17:50:00 2010,Clouds And Sun ,29,72,37,10,7
www.nytimes.com,memphis--Mon Feb 1 17:50:00 2010,,,72,37 3 ,10,7
igoogle.wunderground.com,phoenix--Tue Feb 2 04:50:00 2010,Mostly Cloudy,40,62,53,10,Calm
weather.cnn.com,phoenix--Tue Feb 2 04:50:00 2010, Intermittent Clouds ,,42,62,,0
www2.foxnews.com,phoenix--Tue Feb 2 04:50:00 2010,Mostly Cloudy,40,44,62,10,3
www.accuweather.com,sanfrancisco--Wed Feb 3 23:30:00 2010,Clouds And Sun ,49,74,57,10,0
weather.msn.com,sanfrancisco--Wed Feb 3 23:30:00 2010,Partly Cloudy,48,72,57,10,6
www.climaton.com,sanfrancisco--Wed Feb 3 23:30:00 2010,mostly cloudy,50 10,82,55 13,10,3
igoogle.wunderground.com,philadelphia--Tue Feb 2 00:25:00 2010,Clear,15,51,30.9,10,Calm
www.weatherforyou.com,philadelphia--Tue Feb 2 00:25:00 2010, Mostly Cloudy,12,41, 34 1 ,10,10
weather.herald.com,philadelphia--Tue Feb 2 00:25:00 2010, Clear,11,42,32,10,9
www2.foxnews.com,philadelphia--Tue Feb 2 00:25:00 2010,Mostly Sunny ,11,38,34,10,10
igoogle.wunderground.com,chicago--Thu Jan 28 15:55:00 2010,Partly Cloudy,-2,57,10.6,10,4
weather.herald.com,chicago--Thu Jan 28 15:55:00 2010, Partly Cloudy,-2,61,9,10,10
igoogle.wunderground.com,losangeles--Sat Jan 30 04:05:00 2010,Clear,53,83,57.8,8,1
www.weatherforyou.com,losangeles--Sat Jan 30 04:05:00 2010, Clear,52,82, 57 14 ,8,
www2.foxnews.com,losangeles--Sat Jan 30 04:05:00 2010,Mostly Clear,50,69,60,10,0
weather.msn.com,phoenix--Sun Jan 31 22:00:00 2010,Partly Cloudy,39,37,66,10,0
weather.cnn.com,phoenix--Sun Jan 31 22:00:00 2010, Partly Sunny ,,38,65,,0
www.weatherforyou.com,phoenix--Sun Jan 31 22:00:00 2010, Clear,42,40, 67 19 ,,
www.climaton.com,phoenix--Sun Jan 31 22:00:00 2010,clear sky,39 4,39,64 18,10,0
www.accuweather.com,phoenix--Sun Jan 31 22:00:00 2010,Partly Sunny ,39,38,65,10,0
www2.foxnews.com,phoenix--Sun Jan 31 22:00:00 2010,Partly Cloudy ,39,39,65,10,0
igoogle.wunderground.com,indianapolis--Fri Jan 29 23:40:00 2010,Mostly Cloudy,8,62,18.5,10,Calm
weather.herald.com,indianapolis--Fri Jan 29 23:40:00 2010, Mostly Cloudy,7,59,19,10,14
igoogle.wunderground.com,denver--Fri Jan 29 16:30:00 2010,Clear,22,88,25.2,7,Calm
weather.herald.com,denver--Fri Jan 29 16:30:00 2010, Clear,17,85,21,7,
igoogle.wunderground.com,sanjose--Wed Feb 3 09:45:00 2010,Partly Cloudy,45,100,45,9,Calm
weather.msn.com,sanjose--Wed Feb 3 09:45:00 2010,Mostly Sunny,46,93,48,9,0
weather.cnn.com,sanjose--Wed Feb 3 09:45:00 2010, Partly Cloudy ,,92,48,,0
www.weatherforyou.com,sanjose--Wed Feb 3 09:45:00 2010, Partly Cloudy,42,85, 47 8 ,,
www2.foxnews.com,sanjose--Wed Feb 3 09:45:00 2010,Partly Cloudy,48,93,50,8,3
www.accuweather.com,sanfrancisco--Thu Feb 4 08:15:00 2010,Some Clouds ,48,89,51,10,3
weather.msn.com,sanfrancisco--Thu Feb 4 08:15:00 2010,Mostly Cloudy,48,87,52,10,0
www.climaton.com,sanfrancisco--Thu Feb 4 08:15:00 2010,mostly cloudy,46 8,77,54 12,10,0
weather.cnn.com,detroit--Wed Feb 3 17:20:00 2010,Cloudy ,,78,29,,8
www.climaton.com,detroit--Wed Feb 3 17:20:00 2010,mostly cloudy,23 -5,80,28 -2,8,8
igoogle.wunderground.com,baltimore--Fri Jan 29 22:10:00 2010,Overcast,7,45,25.3,10,4
weather.herald.com,baltimore--Fri Jan 29 22:10:00 2010, Overcast,2,38,24,10,13
igoogle.wunderground.com,nashville--Mon Feb 1 08:55:00 2010,Freezing Fog,24,89,26.3,0.5,Calm
www.weatherforyou.com,nashville--Mon Feb 1 08:55:00 2010, Fog,21,100, 21 -6 ,2-Jan,
weather.herald.com,nashville--Mon Feb 1 08:55:00 2010, Light Freezing Fog,22,100,22,0.5,
www.accuweather.com,losangeles--Mon Feb 1 11:10:00 2010,Hazy Clouds ,47,82,52,5,0
weather.msn.com,losangeles--Mon Feb 1 11:10:00 2010,Haze,46,82,52,5,0
www.accuweather.com,austin--Fri Jan 29 23:45:00 2010,Cloudy ,31,64,42,10,21
weather.msn.com,austin--Fri Jan 29 23:45:00 2010,Cloudy,28,65,39,10,10
weather.cnn.com,austin--Fri Jan 29 23:45:00 2010,Cloudy ,,64,42,,21
www.climaton.com,austin--Fri Jan 29 23:45:00 2010,mostly cloudy,30 -1,61,43 6,10,21-29
www2.foxnews.com,austin--Fri Jan 29 23:45:00 2010,Cloudy ,32,73,40,10,18
www.accuweather.com,baltimore--Mon Feb 1 16:20:00 2010,Clouds And Sun ,12,49,29,10,5
www.climaton.com,baltimore--Mon Feb 1 16:20:00 2010,normal,11-Dec,47,30 -1,,
www.nytimes.com,baltimore--Mon Feb 1 16:20:00 2010,,,49,29 -2 ,10,5
weather.msn.com,indianapolis--Mon Feb 1 10:25:00 2010,Cloudy,10,68,19,10,3
weather.cnn.com,indianapolis--Mon Feb 1 10:25:00 2010,Cloudy ,,71,20,,0
www.weatherforyou.com,indianapolis--Mon Feb 1 10:25:00 2010, Overcast,11,71, 19 -7 ,,
www2.foxnews.com,indianapolis--Mon Feb 1 10:25:00 2010,Cloudy ,12,66,20,10,0
igoogle.wunderground.com,sanfrancisco--Thu Feb 4 03:50:00 2010,Overcast,51,83,55.8,10,Calm
weather.herald.com,sanfrancisco--Thu Feb 4 03:50:00 2010, Overcast,49,77,56,10,5
igoogle.wunderground.com,sandiego--Wed Feb 3 14:55:00 2010,Haze,51,95,52,5,Calm
weather.herald.com,sandiego--Wed Feb 3 14:55:00 2010, Haze,50,80,56,5,
igoogle.wunderground.com,elpaso--Mon Feb 1 03:50:00 2010,Mostly Cloudy,38,63,50.4,10,2.3
www.weatherforyou.com,elpaso--Mon Feb 1 03:50:00 2010, Mostly Cloudy,37,58, 52 11 ,10,
www2.foxnews.com,elpaso--Mon Feb 1 03:50:00 2010,Mostly Cloudy,36,49,55,10,3
igoogle.wunderground.com,denver--Sat Jan 30 04:05:00 2010,Clear,15,55,29.2,10,Calm
www.weatherforyou.com,denver--Sat Jan 30 04:05:00 2010, Partly Cloudy,15,40, 37 3 ,,
igoogle.wunderground.com,sanantonio--Sat Jan 30 11:10:00 2010,Clear,25,66,35.4,10,Calm
www.weatherforyou.com,sanantonio--Sat Jan 30 11:10:00 2010, Clear,25,66, 35 2 ,,
www2.foxnews.com,sanantonio--Sat Jan 30 11:10:00 2010,Mostly Clear,24,64,35,10,7
igoogle.wunderground.com,nashville--Fri Jan 29 08:40:00 2010,Mostly Cloudy,16,57,29.2,10,12
www.weatherforyou.com,nashville--Fri Jan 29 08:40:00 2010, Mostly Cloudy,16,59, 28 -2 ,10,8
www2.foxnews.com,nashville--Fri Jan 29 08:40:00 2010,Mostly Cloudy,14,46,29,10,10
igoogle.wunderground.com,oklahomacity--Sat Jan 30 19:20:00 2010,Light Snow,11,36,35.2,6,Calm
weather.cnn.com,oklahomacity--Sat Jan 30 19:20:00 2010,Cloudy ,,79,23,,12
www2.foxnews.com,oklahomacity--Sat Jan 30 19:20:00 2010,Cloudy ,18,75,23,7,12
www.accuweather.com,sanjose--Sat Jan 30 17:55:00 2010,Dense Fog ,46,100,46,0,5
weather.msn.com,sanjose--Sat Jan 30 17:55:00 2010,Short term forecastFog,46,100,46,0,5
weather.cnn.com,sanjose--Sat Jan 30 17:55:00 2010,Fog ,,100,46,,5
www2.foxnews.com,sanjose--Sat Jan 30 17:55:00 2010,Foggy ,45,100,45,0.25,0
weather.msn.com,washington--Tue Feb 2 15:05:00 2010,Winter Weather AdvisoryCloudy,25,80,30,10,6
weather.cnn.com,washington--Tue Feb 2 15:05:00 2010,Cloudy ,,69,30,,0
www.weatherforyou.com,washington--Tue Feb 2 15:05:00 2010, Overcast,25,80, 30 -1 ,10,6
www2.foxnews.com,washington--Tue Feb 2 15:05:00 2010,Cloudy ,21,63,30,10,0
igoogle.wunderground.com,elpaso--Mon Feb 1 18:25:00 2010,Mostly Cloudy,40,66,51.4,10,1.6
www.weatherforyou.com,elpaso--Mon Feb 1 18:25:00 2010, Mostly Cloudy,39,62, 52 11 ,10,5
weather.herald.com,elpaso--Mon Feb 1 18:25:00 2010, Mostly Cloudy,40,66,51,10,5
www2.foxnews.com,elpaso--Mon Feb 1 18:25:00 2010,Mostly Cloudy ,39,71,48,10,0
weather.msn.com,nashville--Tue Feb 2 23:50:00 2010,Cloudy,30,57,45,10,6
weather.cnn.com,nashville--Tue Feb 2 23:50:00 2010,Cloudy ,,57,45,,6
www.climaton.com,nashville--Tue Feb 2 23:50:00 2010,mostly cloudy,30 -1,57,45 7,10,6
weather.cnn.com,boston--Sun Jan 31 11:40:00 2010, Intermittent Clouds ,,42,14,,13
www.weatherforyou.com,boston--Sun Jan 31 11:40:00 2010, Mostly Cloudy,-6,41, 14 -10 ,10,13
www.accuweather.com,phoenix--Sun Jan 31 02:00:00 2010,Mostly Clear ,38,36,65,10,6
igoogle.wunderground.com,phoenix--Sun Jan 31 02:00:00 2010,Scattered Clouds,40,43,62.5,10,Calm
weather.herald.com,phoenix--Sun Jan 31 02:00:00 2010, Scattered Clouds,38,37,65,10,6
www.accuweather.com,sanantonio--Sun Jan 31 02:00:00 2010,Mostly Clear ,33,60,46,10,7
igoogle.wunderground.com,sanantonio--Sun Jan 31 02:00:00 2010,Partly Cloudy,32,56,46.8,10,4.3
weather.herald.com,sanantonio--Sun Jan 31 02:00:00 2010, Partly Cloudy,33,61,46,10,7
www.accuweather.com,columbus--Sat Jan 30 02:45:00 2010,Cloudy ,2,55,15,10,5
www.climaton.com,columbus--Sat Jan 30 02:45:00 2010,clear sky,16-Mar,66,11-Dec,10,7
www.nytimes.com,columbus--Sat Jan 30 02:45:00 2010,Cloudy,,55,15 -9 ,10,5
www.accuweather.com,elpaso--Sun Jan 31 05:05:00 2010,Some Clouds ,34,67,44,10,3
www.climaton.com,elpaso--Sun Jan 31 05:05:00 2010,mostly cloudy,34 1,66,45 7,10,3
www.nytimes.com,elpaso--Sun Jan 31 05:05:00 2010,,,67,44 7 ,10,3
weather.msn.com,milwaukee--Sun Jan 31 16:50:00 2010,Mostly Sunny,5,62,16,8,9
weather.cnn.com,milwaukee--Sun Jan 31 16:50:00 2010, Mostly Cloudy ,,61,15,,7
www2.foxnews.com,milwaukee--Sun Jan 31 16:50:00 2010,Mostly Cloudy ,4,54,15,8,7
www.accuweather.com,portland--Wed Feb 3 18:55:00 2010,Partly Sunny ,41,88,44,10,12
www.nytimes.com,portland--Wed Feb 3 18:55:00 2010,Mostly Cloudy,,82,44 7 ,10,17
igoogle.wunderground.com,milwaukee--Tue Feb 2 23:00:00 2010,Light Snow,26,74,33.1,4,Calm
www.weatherforyou.com,milwaukee--Tue Feb 2 23:00:00 2010, Snow,27,80, 32 0 ,4,3
weather.herald.com,milwaukee--Tue Feb 2 23:00:00 2010, Light Snow,27,82,32,4,5
www2.foxnews.com,milwaukee--Tue Feb 2 23:00:00 2010,Snow Shower ,26,79,32,4,3
igoogle.wunderground.com,sanfrancisco--Fri Jan 29 18:50:00 2010,Overcast,48,86,51.6,7,2
www.weatherforyou.com,sanfrancisco--Fri Jan 29 18:50:00 2010, Overcast,46,82, 52 11 ,7,8
weather.herald.com,sanfrancisco--Fri Jan 29 18:50:00 2010, Overcast,47,86,51,7,8
weather.msn.com,chicago--Tue Feb 2 19:55:00 2010,Haze,25,80,30,5,6
www.climaton.com,chicago--Tue Feb 2 19:55:00 2010,mostly cloudy,25 -4,80,30 -1,5,6
igoogle.wunderground.com,fortworth--Sat Jan 30 02:35:00 2010,Overcast,26,82,30.6,10,10
weather.herald.com,fortworth--Sat Jan 30 02:35:00 2010, Overcast,23,75,30,10,21
www.accuweather.com,columbus--Thu Feb 4 13:25:00 2010,Light Fog ,19,88,22,3,0
weather.msn.com,columbus--Thu Feb 4 13:25:00 2010,Weather WarningsFog,19,93,21,3,0
www.climaton.com,columbus--Thu Feb 4 13:25:00 2010,clear sky,19 -7,93,21 -6,1.7,0
www.nytimes.com,columbus--Thu Feb 4 13:25:00 2010,Light Fog,,88,22 -6 ,3,0
weather.msn.com,jacksonville--Fri Jan 29 15:50:00 2010,Short term forecastRain,45,81,50,10,0
weather.cnn.com,jacksonville--Fri Jan 29 15:50:00 2010, Mostly Cloudy ,,93,48,,0
www.climaton.com,jacksonville--Fri Jan 29 15:50:00 2010,mostly cloudy,46 8,77,54 12,9,5
igoogle.wunderground.com,nashville--Tue Feb 2 16:40:00 2010,Light Drizzle Fog,37,94,38.9,0.2,Calm
weather.herald.com,nashville--Tue Feb 2 16:40:00 2010, Light Drizzle,37,100,37,0.2,
weather.msn.com,indianapolis--Wed Feb 3 13:30:00 2010,Special weather statementCloudy,19,80,25,7,10
weather.cnn.com,indianapolis--Wed Feb 3 13:30:00 2010, Mostly Cloudy ,,79,25,,9
www2.foxnews.com,indianapolis--Wed Feb 3 13:30:00 2010,Partly Cloudy,18,69,25,8,7
www.accuweather.com,losangeles--Tue Feb 2 12:15:00 2010,Light Fog ,50,86,54,3,0
www.climaton.com,losangeles--Tue Feb 2 12:15:00 2010,mostly cloudy,50 10,88,54 12,2.5,0
www.nytimes.com,losangeles--Tue Feb 2 12:15:00 2010,Mostly Cloudy,,76,52 11 ,7,0
weather.msn.com,fortworth--Sat Jan 30 01:55:00 2010,Short term forecastCloudy,25,80,30,10,16
weather.cnn.com,fortworth--Sat Jan 30 01:55:00 2010,Cloudy ,,78,31,,16
www.weatherforyou.com,fortworth--Sat Jan 30 01:55:00 2010, Overcast,25,75, 32 0 ,10,18
www2.foxnews.com,fortworth--Sat Jan 30 01:55:00 2010,Cloudy ,26,79,32,10,21
weather.msn.com,chicago--Sat Jan 30 16:30:00 2010,Mostly Cloudy,9,63,19,10,11
www.climaton.com,chicago--Sat Jan 30 16:30:00 2010,mostly cloudy,14-Jul,62,18 -8,10,13
www.nytimes.com,chicago--Sat Jan 30 16:30:00 2010,Cloudy,,59,20 -7 ,10,12
igoogle.wunderground.com,washington--Mon Feb 1 03:05:00 2010,Scattered Clouds,14,50,30.1,10,2
www.weatherforyou.com,washington--Mon Feb 1 03:05:00 2010, Partly Cloudy,9,43, 28 -2 ,10,5
www2.foxnews.com,washington--Mon Feb 1 03:05:00 2010,Mostly Clear,8,35,28,10,5
igoogle.wunderground.com,philadelphia--Mon Feb 1 11:50:00 2010,Clear,12,65,22.5,10,Calm
www.weatherforyou.com,philadelphia--Mon Feb 1 11:50:00 2010, Clear,9,54, 23 -5 ,10,12
weather.herald.com,philadelphia--Mon Feb 1 11:50:00 2010, Clear,9,55,23,10,5
www2.foxnews.com,philadelphia--Mon Feb 1 11:50:00 2010,Mostly Clear,8,50,21,10,6
www.accuweather.com,newyork--Sun Jan 31 00:35:00 2010,Cloudy ,0,43,19,10,12
www.climaton.com,newyork--Sun Jan 31 00:35:00 2010,mostly cloudy,0 -18,41,19 -7,10,14-20
www.weatherforyou.com,chicago--Thu Jan 28 17:25:00 2010, Partly Cloudy,-2,56, 10 -12 ,10,16
weather.herald.com,chicago--Thu Jan 28 17:25:00 2010, Scattered Clouds,-2,58,10,10,16
www.accuweather.com,elpaso--Fri Jan 29 17:25:00 2010,Cloudy ,24,72,32,10,3
www.climaton.com,elpaso--Fri Jan 29 17:25:00 2010,mostly cloudy,25 -4,80,30 -1,10,0
weather.msn.com,seattle--Mon Feb 1 00:55:00 2010,Cloudy,43,76,50,10,6
weather.cnn.com,seattle--Mon Feb 1 00:55:00 2010,Cloudy ,,76,50,,6
www.climaton.com,seattle--Mon Feb 1 00:55:00 2010,mostly cloudy,43 6,76,50 10,10,6
www2.foxnews.com,seattle--Mon Feb 1 00:55:00 2010,Cloudy ,43,77,50,10,5
www.accuweather.com,detroit--Tue Feb 2 21:35:00 2010,Lgt.Snow/Fog ,26,85,30,1,5
www.nytimes.com,detroit--Tue Feb 2 21:35:00 2010,Light Snow/Fog,,85,30 -1 ,1,5
www.accuweather.com,phoenix--Mon Feb 1 23:00:00 2010,Clouds And Sun ,40,39,65,10,0
weather.msn.com,phoenix--Mon Feb 1 23:00:00 2010,Mostly Cloudy,39,39,64,10,0
weather.cnn.com,phoenix--Mon Feb 1 23:00:00 2010, Partly Sunny ,,32,65,,0
www.nytimes.com,phoenix--Mon Feb 1 23:00:00 2010,Cloudy,,39,63 17 ,10,5
www.climaton.com,phoenix--Mon Feb 1 23:00:00 2010,mostly cloudy,39 4,39,64 18,10,0
igoogle.wunderground.com,seattle--Thu Feb 4 08:55:00 2010,Overcast,41,92,42.9,10,1
www.weatherforyou.com,seattle--Thu Feb 4 08:55:00 2010, Mostly Cloudy,43,87, 46 8 ,10,
weather.msn.com,houston--Thu Feb 4 02:30:00 2010,Weather WarningsCloudy,46,87,50,4,18
weather.cnn.com,houston--Thu Feb 4 02:30:00 2010,Showers ,,82,51,,15
www.climaton.com,houston--Thu Feb 4 02:30:00 2010,light rain,46 8,82,52 11,8,15-24
www.accuweather.com,chicago--Fri Jan 29 23:45:00 2010,Partly Sunny ,7,57,20,10,9
weather.msn.com,chicago--Fri Jan 29 23:45:00 2010,Mostly Cloudy,9,63,19,10,7
weather.cnn.com,chicago--Fri Jan 29 23:45:00 2010, Partly Sunny ,,57,20,,9
www.climaton.com,chicago--Fri Jan 29 23:45:00 2010,mostly cloudy,13-Sep,62,19 -7,10,7
www2.foxnews.com,chicago--Fri Jan 29 23:45:00 2010,Mostly Cloudy ,7,52,19,10,8
igoogle.wunderground.com,sanantonio--Thu Feb 4 05:20:00 2010,Light Rain Mist,47,88,50.1,2,3.1
weather.cnn.com,sanantonio--Thu Feb 4 05:20:00 2010,Rain ,,96,50,,8
www2.foxnews.com,sanantonio--Thu Feb 4 05:20:00 2010,Rain ,50,93,52,5,14
www.accuweather.com,portland--Mon Feb 1 19:15:00 2010,Cloudy ,38,85,42,10,0
weather.msn.com,portland--Mon Feb 1 19:15:00 2010,Cloudy,37,81,43,10,0
weather.cnn.com,portland--Mon Feb 1 19:15:00 2010,Cloudy ,,88,41,,0
www.nytimes.com,portland--Mon Feb 1 19:15:00 2010,Cloudy,,78,42 6 ,10,17
www.climaton.com,portland--Mon Feb 1 19:15:00 2010,clear sky,11-Dec,40,34 1,10,22-33
www.accuweather.com,sandiego--Wed Feb 3 03:00:00 2010,Mostly Cloudy ,50,71,59,10,6
www.climaton.com,sandiego--Wed Feb 3 03:00:00 2010,mostly cloudy,50 10,72,59 15,10,6
www.nytimes.com,sandiego--Wed Feb 3 03:00:00 2010,,,71,58 14 ,10,8
weather.msn.com,columbus--Tue Feb 2 10:00:00 2010,Short term forecastCloudy,18,59,30,10,5
weather.cnn.com,columbus--Tue Feb 2 10:00:00 2010,Cloudy ,,74,28,,3
www.climaton.com,columbus--Tue Feb 2 10:00:00 2010,mostly cloudy,21 -6,74,28 -2,9,3
www.accuweather.com,phoenix--Wed Feb 3 13:30:00 2010,Cloudy ,44,66,55,10,0
weather.msn.com,phoenix--Wed Feb 3 13:30:00 2010,Cloudy,45,67,55,10,0
weather.cnn.com,phoenix--Wed Feb 3 13:30:00 2010,Cloudy ,,64,56,,3
www2.foxnews.com,phoenix--Wed Feb 3 13:30:00 2010,Cloudy ,44,64,56,10,3
igoogle.wunderground.com,philadelphia--Sun Jan 31 21:10:00 2010,Clear,5,35,29.6,10,3
