date_symbol,high,flat_change,last,wklow,prev_close,volume,wkhigh,low,percent_change,open
stock-2011-07-04spls,$ 15.98,0.12,$ 15.92,$ 14.75,$ 15.80,10-847-205,$ 23.75,$ 15.73,0.76%,$ 15.89
stock-2011-07-04srcl,$ 91.25,2.1,$ 91.22,$ 61.02,$ 89.12,519-403,$ 95.71,$ 89.36,2.36%,$ 89.56
stock-2011-07-04stx,$ 16.37,0.2,$ 16.36,$ 9.84,$ 16.16,5-391-520,$ 18.35,$ 15.95,1.24%,$ 16.18
stock-2011-07-04symc,$ 19.885,0.11,$ 19.83,$ 12.04,$ 19.72,6-839-632,$ 20.50,$ 19.71,0.56%,$ 19.82
stock-2011-07-04teva,$ 49.06,0.78,$ 49,$ 44.86,$ 48.22,4-017-897,$ 57.08,$ 48.30,1.62%,$ 48.47
stock-2011-07-04urbn,$ 29.07,0.77,$ 28.92,$ 27.96,$ 28.15,3-349-171,$ 39.26,$ 28.07,2.74%,$ 28.18
stock-2011-07-04vmed,$ 30.50,0.31,$ 30.24,$ 16.24,$ 29.93,4-875-345,$ 33.32,$ 30.03,1.04%,$ 30.24
stock-2011-07-04vod,$ 26.96,0.18,$ 26.90,$ 20.71,$ 26.72,9-037-737,$ 32.70,$ 26.40,0.67%,$ 26.42
stock-2011-07-04vrsn,$ 34.07,0.42,$ 33.88,$ 25.73,$ 33.46,2-222-697,$ 37.73,$ 33.31,1.26%,$ 33.37
stock-2011-07-04vrtx,$ 51.92,0.29,$ 51.70,$ 31.25,$ 51.99,1-484-415,$ 58.87,$ 51.08,0.56%,$ 51.49
stock-2011-07-04wcrx,$ 24.34,0.2,$ 24.33,$ 19.01,$ 24.13,1-428-014,$ 30.57,$ 24,0.83%,$ 24.10
stock-2011-07-04wfm,$ 64.41,0.96,$ 64.41,$ 33.96,$ 63.45,1-133-408,$ 66.87,$ 63.38,1.51%,$ 63.69
stock-2011-07-04wynn,$ 150.53,6.03,$ 149.57,$ 73.12,$ 143.54,2-573-900,$ 151.73,$ 143.54,4.2%,$ 144.54
stock-2011-07-04xlnx,$ 37.23,0.585,$ 37.055,$ 23.96,$ 36.47,3-763-470,$ 36.60,$ 36.35,1.6%,$ 36.57
stock-2011-07-04xray,$ 38.54,0.44,$ 38.52,$ 27.76,$ 38.08,2-797-665,$ 40.16,$ 37.92,1.16%,$ 38.19
stock-2011-07-04yhoo,$ 15.50,0.41,$ 15.45,$ 12.94,$ 15.04,16-273-522,$ 18.84,$ 15.02,2.73%,$ 15.07
stock-2011-07-05aapl,$ 349.83,6.17,$ 349.43,$ 235.56,$ 343.26,12-555-654,$ 364.90,$ 342.50,1.8%,$ 342.97
stock-2011-07-05adbe,$ 31.60,0.01,$ 31.52,$ 25.45,$ 31.53,3-329-955,$ 35.99,$ 31.24,0.03%,$ 31.42
stock-2011-07-05adp,$ 54,0.22,$ 53.67,$ 38.41,$ 53.89,2-220-333,$ 55.12,$ 53.51,0.41%,$ 54
stock-2011-07-05adsk,$ 38.93,0.17,$ 38.87,$ 23.81,$ 38.70,2-204-965,$ 46.15,$ 38.44,0.44%,$ 38.83
stock-2011-07-05akam,$ 31.49,0.31,$ 31.18,$ 28.69,$ 31.49,2-748-553,$ 54.65,$ 30.95,0.98%,$ 31.35
stock-2011-07-05altr,$ 47.80,0.41,$ 47.12,$ 24.43,$ 47.53,2-867-140,$ 49.59,$ 46.821,0.86%,$ 47.63
stock-2011-07-05alxn,$ 48,0.45,$ 47.96,$ 24.645,$ 47.51,977-873,$ 52.50,$ 46.73,0.95%,$ 47.37
stock-2011-07-05amat,$ 13.30,0.20,$ 13.09,$ 10.27,$ 13.29,12-633-168,$ 16.93,$ 13,1.5%,$ 13.29
stock-2011-07-05amgn,$ 58.25,0.36,$ 57.92,$ 50.26,$ 58.28,4-544-097,$ 61.53,$ 57.68,0.62%,$ 58.20
stock-2011-07-05amzn,$ 214.45,3.7,$ 213.19,$ 105.80,$ 209.49,3-553-009,$ 210.27,$ 208.73,1.77%,$ 208.74
stock-2011-07-05apol,$ 47.41,0.57,$ 47.03,$ 33.75,$ 46.46,2-625-811,$ 53.61,$ 45.99,1.23%,$ 46.47
stock-2011-07-05atvi,$ 11.84,0.04,$ 11.80,$ 10.35,$ 11.84,2-956-043,$ 12.65,$ 11.70,0.34%,$ 11.83
stock-2011-07-05bbby,$ 59.50,0.09,$ 59.30,$ 35.55,$ 59.39,2-340-279,$ 59.525,$ 58.99,0.15%,$ 59.49
stock-2011-07-05bidu,$ 146.30,2.524,$ 145.87,$ 66.85,$ 143.346,9-690-897,$ 156.04,$ 142.92,1.76%,$ 145.81
stock-2011-07-05biib,$ 109.14,0.59,$ 107.91,$ 47.50,$ 108.50,1-292-181,$ 109.63,$ 107.56,0.54%,$ 108.62
stock-2011-07-05bmc,$ 55.90,0.34,$ 55.45,$ 34.47,$ 55.79,1-078-097,$ 56.16,$ 55.235,0.61%,$ 55.75
stock-2011-07-05brcm,$ 34.479,0.14,$ 34.27,$ 29.90,$ 34.41,5-511-956,$ 47.39,$ 34.01,0.41%,$ 34.29
stock-2011-07-05ca,$ 23.09,0.28,$ 22.89,$ 17.70,$ 23.17,3-152-532,$ 25.68,$ 22.77,1.21%,$ 23.09
stock-2011-07-05celg,$ 60.99,0.57,$ 60.31,$ 48.02,$ 60.88,2-319-028,$ 63.46,$ 60.02,0.94%,$ 60.94
stock-2011-07-05cern,$ 63.05,0.46,$ 63,$ 36.025,$ 62.54,781-447,$ 62.955,$ 62.30,0.74%,$ 62.59
stock-2011-07-05chkp,$ 57.91,0.9,$ 57.65,$ 28.895,$ 56.75,2-303-859,$ 56.923,$ 56.67,1.59%,$ 56.98
stock-2011-07-05chrw,$ 80.94,0.15,$ 80.47,$ 54.50,$ 80.62,787-841,$ 82.05,$ 80.10,0.19%,$ 80.80
stock-2011-07-05cmcsa,$ 26.14,0.24,$ 25.97,$ 16.76,$ 25.73,12-708-553,$ 27.16,$ 25.70,0.93%,$ 25.75
stock-2011-07-05cost,$ 81.945,0.25,$ 81.29,$ 53.41,$ 81.54,1-833-842,$ 83.95,$ 80.97,0.31%,$ 81.69
stock-2011-07-05csco,$ 15.92,0.13,$ 15.67,$ 14.78,$ 15.80,43-496-374,$ 26,$ 15.55,0.82%,$ 15.92
stock-2011-07-05ctrp,$ 44.64,0.12,$ 44.17,$ 31.35,$ 44.05,2-425-199,$ 53.16,$ 43.07,0.27%,$ 43.43
stock-2011-07-05ctsh,$ 75.71,0.87,$ 75.67,$ 48.98,$ 74.80,1-976-575,$ 83.48,$ 74.34,1.16%,$ 74.54
stock-2011-07-05ctxs,$ 81.49,0.28,$ 81.06,$ 41.62,$ 80.78,1-245-043,$ 88.4895,$ 79.93,0.35%,$ 80.74
stock-2011-07-05dltr,$ 69.445,0.99,$ 69.22,$ 40.60,$ 68.23,1-262-677,$ 68.50,$ 68.10,1.45%,$ 68.67
stock-2011-07-05dtv,$ 52.39,0.25,$ 52.01,$ 33.44,$ 51.76,4-245-037,$ 51.84,$ 51.61,0.48%,$ 51.85
stock-2011-07-05ebay,$ 32.88,0.10,$ 32.64,$ 19.16,$ 32.74,8-987-003,$ 35.35,$ 32.37,0.31%,$ 32.75
stock-2011-07-05erts,$ 24.84,0.13,$ 24.32,$ 14.30,$ 24.19,5-036-700,$ 24.79,$ 24.15,0.54%,$ 24.25
stock-2011-07-05esrx,$ 53.98,0.30,$ 53.66,$ 41.55,$ 53.96,5-400-267,$ 60.89,$ 53.38,0.56%,$ 53.79
stock-2011-07-05expd,$ 52.51,0.16,$ 52.27,$ 33.65,$ 52.43,1-171-498,$ 57.15,$ 51.86,0.31%,$ 52.41
stock-2011-07-05expe,$ 29.95,0.39,$ 29.93,$ 18.30,$ 29.54,4-801-947,$ 29.85,$ 29.26,1.32%,$ 29.49
stock-2011-07-05fast,$ 36.73,0.06,$ 36.59,$ 22.32,$ 36.65,1-944-397,$ 36.71,$ 36.31,0.16%,$ 36.70
stock-2011-07-05ffiv,$ 113.83,0.35,$ 113.51,$ 67.9723,$ 113.16,1-347-533,$ 145.76,$ 111.37,0.31%,$ 113.01
stock-2011-07-05fisv,$ 64.14,0.285,$ 64.03,$ 44.85,$ 63.745,977-472,$ 64.89,$ 63.44,0.45%,$ 63.76
stock-2011-07-05flex,$ 6.69,0.05,$ 6.55,$ 4.86,$ 6.60,2-672-686,$ 8.50,$ 6.47,0.76%,$ 6.60
stock-2011-07-05flir,$ 34.21,0.16,$ 34.04,$ 24,$ 34.20,928-346,$ 37.29,$ 33.90,0.47%,$ 34.20
stock-2011-07-05fslr,$ 133.21,0.97,$ 132.09,$ 111.40,$ 133.06,965-360,$ 175.449,$ 131.21,0.73%,$ 132.03
stock-2011-07-05gild,$ 41.99,0.38,$ 41.57,$ 31.73,$ 41.95,4-259-284,$ 42.93,$ 41.425,0.91%,$ 41.88
stock-2011-07-05gmcr,$ 92.97,1.62,$ 91.97,$ 25.38,$ 90.35,2-008-384,$ 90.94,$ 90.35,1.79%,$ 90.48
stock-2011-07-05goog,$ 535.40,11.412,$ 532.44,$ 433.63,$ 521.028,3-809-793,$ 642.96,$ 525.30,2.19%,$ 525.32
stock-2011-07-05grmn,$ 33.71,0.33,$ 33.25,$ 26.11,$ 33.58,1-000-213,$ 36.42,$ 32.96,0.98%,$ 33.71
stock-2011-07-05hsic,$ 73.30,0.18,$ 73.12,$ 50.96,$ 72.94,309-794,$ 74.48,$ 72.5508,0.25%,$ 73.14
stock-2011-07-05ilmn,$ 78.43,1.82,$ 77.83,$ 41.155,$ 76.01,2-350-714,$ 76.81,$ 75.36,2.39%,$ 76.25
stock-2011-07-05infy,$ 66.75,0.65,$ 66.72,$ 56.73,$ 66.07,1-126-981,$ 77.92,$ 66.10,0.98%,$ 66.21
stock-2011-07-05intc,$ 22.69,0.09,$ 22.44,$ 17.60,$ 22.53,32-917-284,$ 23.96,$ 22.36,0.4%,$ 22.68
stock-2011-07-05intu,$ 52.70,0.12,$ 52.36,$ 34.055,$ 52.24,2-023-705,$ 56.46,$ 51.99,0.23%,$ 52.29
stock-2011-07-05isrg,$ 382.96,2.72,$ 381.37,$ 246.05,$ 378.65,280-067,$ 379.40,$ 376,0.72%,$ 379
stock-2011-07-05joyg,$ 96.99,0.44,$ 96.70,$ 50.05,$ 97.14,1-309-431,$ 103.44,$ 95.20,0.45%,$ 96.64
stock-2011-07-05klac,$ 41.3592,0.84,$ 40.61,$ 26.73,$ 41.45,2-451-233,$ 51.83,$ 40.405,2.03%,$ 41.24
stock-2011-07-05life,$ 52.20,0.33,$ 52,$ 41.10,$ 52.33,1-758-755,$ 57.25,$ 51.54,0.63%,$ 51.99
stock-2011-07-05linta,$ 17.305,0.09,$ 17.28,$ 10.10,$ 17.19,3-387-585,$ 18.645,$ 16.94,0.52%,$ 17.16
stock-2011-07-05lltc,$ 33.45,0.56,$ 32.87,$ 27.03,$ 33.43,2-189-105,$ 36.14,$ 32.79,1.68%,$ 33.45
stock-2011-07-05lrcx,$ 45.42,0.74,$ 44.53,$ 35.39,$ 45.27,1-639-980,$ 59.10,$ 44.23,1.63%,$ 45.27
stock-2011-07-05mat,$ 28.10,0.08,$ 27.91,$ 20.57,$ 27.99,3-021-971,$ 28,$ 27.755,0.29%,$ 28.04
stock-2011-07-05mchp,$ 38.45,0.45,$ 37.90,$ 27.19,$ 38.35,1-553-491,$ 41.50,$ 37.80,1.17%,$ 38.41
stock-2011-07-05mrvl,$ 15.34,0.08,$ 15.19,$ 13.17,$ 15.11,10-763-152,$ 22.01,$ 15.05,0.53%,$ 15.28
stock-2011-07-05msft,$ 26.15,0.01,$ 26.03,$ 23.05,$ 26.02,36-955-264,$ 29.46,$ 25.90,0.04%,$ 26.11
stock-2011-07-05mu,$ 7.99,0.05,$ 7.78,$ 6.36,$ 7.83,32-153-808,$ 11.95,$ 7.69,0.64%,$ 7.89
stock-2011-07-05mxim,$ 25.93,0.14,$ 25.75,$ 15.67,$ 25.89,1-220-976,$ 28.44,$ 25.55,0.54%,$ 25.93
stock-2011-07-05myl,$ 24.91,0.19,$ 24.78,$ 16.64,$ 24.97,4-102-726,$ 25.46,$ 24.69,0.76%,$ 24.87
stock-2011-07-05nflx,$ 291.23,21.64,$ 289.63,$ 95.33,$ 267.99,8-961-509,$ 277.70,$ 275.71,8.07%,$ 275.71
stock-2011-07-05nihd,$ 43.24,0.25,$ 42.90,$ 32.36,$ 43.15,1-226-926,$ 46.32,$ 42.67,0.58%,$ 43.24
stock-2011-07-05ntap,$ 54.32,0.38,$ 53.94,$ 36.66,$ 54.32,4-732-088,$ 61.02,$ 53.46,0.7%,$ 54.13
stock-2011-07-05nvda,$ 16.28,0.265,$ 15.88,$ 8.65,$ 16.145,13-221-044,$ 26.17,$ 15.74,1.64%,$ 16.15
stock-2011-07-05nwsa,$ 18.20,0.07,$ 18.13,$ 11.65,$ 18.06,14-039-018,$ 18.35,$ 17.839,0.39%,$ 17.90
stock-2011-07-05orcl,$ 33.14,0.01,$ 33.06,$ 21.49,$ 33.05,21-028-634,$ 36.50,$ 32.79,0.03%,$ 32.96
stock-2011-07-05orly,$ 66.35,0.17,$ 66.04,$ 45.65,$ 66.21,1-124-755,$ 66.52,$ 65.65,0.26%,$ 66.22
stock-2011-07-05payx,$ 31.18,0.09,$ 30.96,$ 24.6519,$ 31.05,1-460-999,$ 33.91,$ 30.79,0.29%,$ 31.17
stock-2011-07-05pcar,$ 52.20,0.08,$ 51.97,$ 38.745,$ 52.05,2-349-623,$ 58.75,$ 51.26,0.15%,$ 52
stock-2011-07-05pcln,$ 537.10,10.572,$ 535.37,$ 175.75,$ 524.798,875-101,$ 561.88,$ 521.1095,2.01%,$ 525
stock-2011-07-05qcom,$ 58.25,0.26,$ 58.14,$ 31.6501,$ 57.88,10-722-496,$ 59.84,$ 57.51,0.45%,$ 57.67
stock-2011-07-05qgen,$ 19.75,0.26,$ 19.33,$ 16.86,$ 19.07,2-944-296,$ 22.20,$ 19.24,1.36%,$ 19.74
stock-2011-07-05rimm,$ 29.76,0.01,$ 28.92,$ 25.82,$ 28.93,15-583-240,$ 70.54,$ 28.61,0.03%,$ 29.25
stock-2011-07-05rost,$ 81.72,0.07,$ 81.20,$ 48.71,$ 81.27,939-106,$ 83.11,$ 80.82,0.09%,$ 81.25
stock-2011-07-05sbux,$ 41.11,0.76,$ 40.95,$ 22.50,$ 40.19,7-194-629,$ 40.26,$ 39.77,1.89%,$ 40.16
stock-2011-07-05shld,$ 72,1.36,$ 70.77,$ 59.21,$ 72.13,215-792,$ 94.7884,$ 70.59,1.89%,$ 71.74
stock-2011-07-05sial,$ 74.43,0.09,$ 74.15,$ 48.80,$ 74.24,716-185,$ 74.265,$ 73.74,0.12%,$ 74.11
stock-2011-07-05sndk,$ 43.99,0.65,$ 43.45,$ 33.03,$ 42.80,6-775-523,$ 53.605,$ 43.215,1.52%,$ 43.62
stock-2011-07-05spls,$ 15.96,0.06,$ 15.86,$ 14.75,$ 15.92,9-009-995,$ 23.75,$ 15.79,0.38%,$ 15.90
stock-2011-07-05srcl,$ 92.10,0.5,$ 91.72,$ 61.02,$ 91.22,532-393,$ 95.71,$ 90.89,0.55%,$ 90.99
stock-2011-07-05stx,$ 16.29,0.16,$ 16.20,$ 9.84,$ 16.36,6-403-239,$ 18.35,$ 16.01,0.98%,$ 16.29
stock-2011-07-05symc,$ 19.84,0.07,$ 19.76,$ 12.04,$ 19.83,5-466-789,$ 20.50,$ 19.66,0.35%,$ 19.80
stock-2011-07-05teva,$ 49.10,0.08,$ 48.92,$ 44.86,$ 49,2-791-590,$ 57.08,$ 48.84,0.16%,$ 48.86
stock-2011-07-05urbn,$ 29.185,0.19,$ 29.11,$ 27.96,$ 28.92,2-425-870,$ 39.26,$ 28.51,0.66%,$ 28.96
stock-2011-07-05vmed,$ 30.66,0.33,$ 30.57,$ 16.25,$ 30.24,5-988-603,$ 33.32,$ 29.96,1.09%,$ 30.26
stock-2011-07-05vod,$ 27.01,0.06,$ 26.84,$ 20.71,$ 26.90,8-004-908,$ 32.70,$ 26.76,0.22%,$ 26.83
stock-2011-07-05vrsn,$ 34.30,0.36,$ 34.24,$ 25.73,$ 33.88,1-843-978,$ 37.73,$ 33.76,1.06%,$ 33.76
stock-2011-07-05vrtx,$ 52.22,0.49,$ 52.19,$ 31.86,$ 51.70,1-162-432,$ 58.87,$ 51.62,0.95%,$ 51.84
stock-2011-07-05wcrx,$ 24.33,0.18,$ 24.15,$ 19.01,$ 24.33,909-681,$ 30.57,$ 24.11,0.74%,$ 24.33
stock-2011-07-05wfm,$ 64.23,0.59,$ 63.82,$ 33.96,$ 64.41,1-603-030,$ 66.87,$ 62.37,0.92%,$ 64.12
stock-2011-07-05wynn,$ 151.44,1.59,$ 151.16,$ 73.12,$ 149.57,1-544-901,$ 151.73,$ 148.41,1.06%,$ 149.94
stock-2011-07-05xlnx,$ 37.15,0.425,$ 36.63,$ 23.96,$ 37.055,3-142-952,$ 37.23,$ 36.525,1.15%,$ 37.07
stock-2011-07-05xray,$ 38.62,0.04,$ 38.56,$ 27.76,$ 38.52,3-483-927,$ 40.16,$ 38.23,0.1%,$ 38.53
stock-2011-07-05yhoo,$ 15.67,0.04,$ 15.49,$ 12.94,$ 15.45,19-944-955,$ 18.84,$ 15.25,0.26%,$ 15.40
stock-2011-07-06aapl,$ 354.10,2.33,$ 351.76,$ 235.56,$ 349.43,15-782-198,$ 364.90,$ 346.71,0.67%,$ 349
stock-2011-07-06adbe,$ 31.79,0.13,$ 31.65,$ 25.45,$ 31.52,2-714-849,$ 35.99,$ 31.45,0.41%,$ 31.52
stock-2011-07-06adp,$ 54.28,0.33,$ 54,$ 38.41,$ 53.67,2-053-412,$ 55.12,$ 53.57,0.61%,$ 53.69
stock-2011-07-06adsk,$ 39.43,0.5,$ 39.37,$ 23.81,$ 38.87,2-030-299,$ 46.15,$ 38.69,1.29%,$ 38.92
stock-2011-07-06akam,$ 31.84,0.25,$ 31.43,$ 28.69,$ 31.18,3-436-451,$ 54.65,$ 31.05,0.8%,$ 31.18
stock-2011-07-06altr,$ 47.27,0.04,$ 47.08,$ 24.48,$ 47.12,2-585-440,$ 49.59,$ 46.55,0.08%,$ 47.11
stock-2011-07-06alxn,$ 48.10,0.15,$ 47.81,$ 24.645,$ 47.96,765-863,$ 52.50,$ 47.62,0.31%,$ 47.94
stock-2011-07-06amat,$ 13.08,0.05,$ 13.04,$ 10.27,$ 13.09,13-626-162,$ 16.93,$ 12.83,0.38%,$ 13.05
stock-2011-07-06amgn,$ 58.14,0.22,$ 57.70,$ 50.26,$ 57.92,5-050-264,$ 61.53,$ 57.53,0.38%,$ 57.99
stock-2011-07-06amzn,$ 214.40,1.0,$ 214.19,$ 105.80,$ 213.19,2-581-047,$ 214.45,$ 211.0101,0.47%,$ 212.12
stock-2011-07-06apol,$ 47.63,0.44,$ 47.47,$ 33.75,$ 47.03,2-440-137,$ 53.61,$ 46.678,0.94%,$ 47.07
stock-2011-07-06atvi,$ 11.97,0.16,$ 11.96,$ 10.40,$ 11.80,6-027-744,$ 12.65,$ 11.75,1.36%,$ 11.81
stock-2011-07-06bbby,$ 59.49,0.20,$ 59.10,$ 35.55,$ 59.30,2-382-318,$ 59.525,$ 58.93,0.34%,$ 59.24
stock-2011-07-06bidu,$ 146.68,0.03,$ 145.84,$ 66.85,$ 145.87,6-971-160,$ 156.04,$ 143,0.02%,$ 144.50
stock-2011-07-06biib,$ 108.10,0.02,$ 107.89,$ 48.09,$ 107.91,1-476-031,$ 109.63,$ 106.73,0.02%,$ 107.66
stock-2011-07-06bmc,$ 55.62,0.14,$ 55.31,$ 34.47,$ 55.45,2-034-274,$ 56.16,$ 54.81,0.25%,$ 55.42
stock-2011-07-06brcm,$ 34.30,0.22,$ 34.05,$ 29.90,$ 34.27,4-337-091,$ 47.39,$ 33.73,0.64%,$ 34.20
stock-2011-07-06ca,$ 23.22,0.27,$ 23.16,$ 17.70,$ 22.89,2-742-408,$ 25.68,$ 22.84,1.18%,$ 22.91
stock-2011-07-06celg,$ 60.96,0.22,$ 60.53,$ 48.02,$ 60.31,2-061-482,$ 63.46,$ 60.17,0.36%,$ 60.35
stock-2011-07-06cern,$ 64.10,0.66,$ 63.66,$ 36.025,$ 63,1-045-913,$ 63.05,$ 63.02,1.05%,$ 63.02
stock-2011-07-06chkp,$ 58.06,0.21,$ 57.86,$ 29.015,$ 57.65,1-533-174,$ 57.91,$ 57.51,0.36%,$ 57.60
stock-2011-07-06chrw,$ 81.45,0.69,$ 81.16,$ 55.09,$ 80.47,858-259,$ 82.05,$ 80.37,0.86%,$ 80.50
stock-2011-07-06cmcsa,$ 26.05,0.48,$ 25.49,$ 16.76,$ 25.97,17-168-993,$ 27.16,$ 25.43,1.85%,$ 26
stock-2011-07-06cost,$ 82.94,1.35,$ 82.64,$ 53.41,$ 81.29,2-110-455,$ 83.95,$ 81.37,1.66%,$ 81.37
stock-2011-07-06csco,$ 15.68,0.11,$ 15.56,$ 14.78,$ 15.67,42-432-772,$ 26,$ 15.45,0.7%,$ 15.61
stock-2011-07-06ctrp,$ 44.40,0.47,$ 43.70,$ 31.35,$ 44.17,1-489-477,$ 53.16,$ 43.34,1.06%,$ 44
stock-2011-07-06ctsh,$ 76.11,0.33,$ 76,$ 48.98,$ 75.67,1-843-768,$ 83.48,$ 75.54,0.44%,$ 75.60
stock-2011-07-06ctxs,$ 82.71,1.16,$ 82.22,$ 42.59,$ 81.06,1-673-896,$ 88.4895,$ 80.40,1.43%,$ 81.09
stock-2011-07-06dell,$ 16.98,0.07,$ 16.91,$ 11.34,$ 16.98,15-318-547,$ 17.15,$ 16.59,0.41%,$ 16.97
stock-2011-07-06dltr,$ 69.86,0.33,$ 69.55,$ 40.60,$ 69.22,784-260,$ 69.445,$ 68.95,0.48%,$ 69.29
stock-2011-07-06dtv,$ 52.23,0.09,$ 51.92,$ 33.70,$ 52.01,4-823-886,$ 52.39,$ 51.69,0.17%,$ 52.05
stock-2011-07-06ebay,$ 33.10,0.28,$ 32.92,$ 19.16,$ 32.64,9-657-422,$ 35.35,$ 32.35,0.86%,$ 32.64
stock-2011-07-06erts,$ 24.55,0.03,$ 24.35,$ 14.32,$ 24.32,4-090-590,$ 24.84,$ 24.22,0.12%,$ 24.33
stock-2011-07-06esrx,$ 54.50,0.49,$ 54.15,$ 41.55,$ 53.66,6-241-771,$ 60.89,$ 52.96,0.91%,$ 53.66
stock-2011-07-06expd,$ 52.85,0.19,$ 52.46,$ 33.65,$ 52.27,1-104-923,$ 57.15,$ 52.04,0.36%,$ 52.29
stock-2011-07-06expe,$ 30,0.05,$ 29.88,$ 18.35,$ 29.93,3-160-710,$ 29.95,$ 29.55,0.17%,$ 29.93
stock-2011-07-06fast,$ 36.7318,0.12,$ 36.47,$ 22.32,$ 36.59,2-623-863,$ 36.73,$ 36.35,0.33%,$ 36.60
stock-2011-07-06ffiv,$ 116.75,2.31,$ 115.82,$ 69.26,$ 113.51,2-708-308,$ 145.76,$ 113.29,2.04%,$ 113.29
stock-2011-07-06fisv,$ 64.99,0.72,$ 64.75,$ 44.85,$ 64.03,866-181,$ 64.89,$ 63.80,1.12%,$ 63.94
stock-2011-07-06flex,$ 6.60,0.08,$ 6.47,$ 4.86,$ 6.55,4-654-521,$ 8.50,$ 6.40,1.22%,$ 6.60
stock-2011-07-06flir,$ 34.13,0.04,$ 34,$ 24,$ 34.04,947-842,$ 37.29,$ 33.775,0.12%,$ 33.90
stock-2011-07-06fslr,$ 133.20,0.56,$ 131.53,$ 111.40,$ 132.09,1-283-508,$ 175.449,$ 130.68,0.42%,$ 132
stock-2011-07-06gild,$ 42.25,0.68,$ 42.25,$ 31.73,$ 41.57,6-083-459,$ 42.93,$ 41.65,1.64%,$ 41.73
stock-2011-07-06gmcr,$ 93.72,1.48,$ 93.45,$ 25.38,$ 91.97,2-202-630,$ 92.97,$ 91.38,1.61%,$ 91.97
stock-2011-07-06goog,$ 538.51,2.92,$ 535.36,$ 433.63,$ 532.44,2-681-441,$ 642.96,$ 533.04,0.55%,$ 533.50
stock-2011-07-06grmn,$ 33.40,0.03,$ 33.22,$ 26.11,$ 33.25,590-037,$ 36.42,$ 33.01,0.09%,$ 33.28
stock-2011-07-06hsic,$ 74.57,1.09,$ 74.21,$ 50.96,$ 73.12,344-896,$ 74.48,$ 73.0513,1.49%,$ 73.17
stock-2011-07-06ilmn,$ 79.40,0.05,$ 77.88,$ 41.155,$ 77.83,1-777-286,$ 78.43,$ 77.56,0.06%,$ 78.38
stock-2011-07-06infy,$ 66.72,0.26,$ 66.46,$ 56.73,$ 66.72,1-049-248,$ 77.92,$ 66.02,0.39%,$ 66.67
stock-2011-07-06intc,$ 22.82,0.31,$ 22.75,$ 17.60,$ 22.44,42-594-668,$ 23.96,$ 22.44,1.38%,$ 22.48
stock-2011-07-06intu,$ 52.55,0.02,$ 52.34,$ 34.35,$ 52.36,3-332-089,$ 56.46,$ 51.1375,0.04%,$ 51.65
stock-2011-07-06isrg,$ 384.49,0.50,$ 380.87,$ 246.05,$ 381.37,241-330,$ 382.96,$ 379.91,0.13%,$ 381.02
stock-2011-07-06joyg,$ 97.94,0.02,$ 96.72,$ 50.05,$ 96.70,1-516-168,$ 103.44,$ 96.031,0.02%,$ 96.80
stock-2011-07-06klac,$ 40.35,0.87,$ 39.74,$ 27.02,$ 40.61,2-371-092,$ 51.83,$ 39.49,2.14%,$ 40.35
stock-2011-07-06life,$ 52.54,0.27,$ 52.27,$ 41.10,$ 52,1-407-781,$ 57.25,$ 51.825,0.52%,$ 51.98
stock-2011-07-06linta,$ 17.43,0.12,$ 17.40,$ 10.10,$ 17.28,4-587-665,$ 18.645,$ 17.09,0.69%,$ 17.28
stock-2011-07-06lltc,$ 33.12,0.02,$ 32.89,$ 28.01,$ 32.87,1-387-163,$ 36.14,$ 32.60,0.06%,$ 32.77
stock-2011-07-06lrcx,$ 44.31,1.30,$ 43.23,$ 35.39,$ 44.53,3-114-649,$ 59.10,$ 43.04,2.92%,$ 44.28
stock-2011-07-06mat,$ 28.17,0.28,$ 27.63,$ 20.57,$ 27.91,3-505-345,$ 28.10,$ 27.59,1%,$ 27.98
stock-2011-07-06mchp,$ 38.09,0.16,$ 38.06,$ 27.46,$ 37.90,1-461-923,$ 41.50,$ 37.5899,0.42%,$ 37.77
stock-2011-07-06mrvl,$ 15.25,0.11,$ 15.08,$ 13.17,$ 15.19,6-571-172,$ 22.01,$ 14.98,0.72%,$ 15.15
stock-2011-07-06msft,$ 26.37,0.3,$ 26.33,$ 23.32,$ 26.03,48-124-158,$ 29.46,$ 25.96,1.15%,$ 25.99
stock-2011-07-06mu,$ 7.74,0.22,$ 7.56,$ 6.36,$ 7.78,24-520-145,$ 11.95,$ 7.48,2.83%,$ 7.73
stock-2011-07-06mxim,$ 25.83,0.04,$ 25.71,$ 15.67,$ 25.75,1-091-565,$ 28.44,$ 25.57,0.16%,$ 25.72
stock-2011-07-06myl,$ 24.9001,0.03,$ 24.75,$ 16.81,$ 24.78,4-880-400,$ 25.46,$ 24.62,0.12%,$ 24.83
stock-2011-07-06nflx,$ 291.78,1.33,$ 290.96,$ 95.33,$ 289.63,4-602-886,$ 291.23,$ 284.50,0.46%,$ 286.65
stock-2011-07-06nihd,$ 43.56,0.6,$ 43.50,$ 32.36,$ 42.90,1-336-170,$ 46.32,$ 42.98,1.4%,$ 43
stock-2011-07-06ntap,$ 54.25,0.45,$ 53.49,$ 36.66,$ 53.94,4-138-863,$ 61.02,$ 53.11,0.83%,$ 53.86
stock-2011-07-06nvda,$ 15.90,0.21,$ 15.67,$ 8.65,$ 15.88,13-200-231,$ 26.17,$ 15.48,1.32%,$ 15.87
